;token;tf;df;idf;tf-idf;arquivo
338;epidemiológico;0.009302325581395349;2.0;2.0;0.009302325581395349;1
339;avaliados;0.006537047014456578;1.4054651081081644;1.4054651081081644;0.006537047014456578;1
340;estados;0.006537047014456578;1.4054651081081644;1.4054651081081644;0.006537047014456578;1
341;rio;0.006537047014456578;1.4054651081081644;1.4054651081081644;0.006537047014456578;1
342;observou;0.006537047014456578;1.4054651081081644;1.4054651081081644;0.006537047014456578;1
343;se;0.01090851440119492;2.345330596256908;2.345330596256908;0.01090851440119492;1
344;tendência;0.006537047014456578;1.4054651081081644;1.4054651081081644;0.006537047014456578;1
345;maior;0.011845494706958032;2.546781361995977;2.546781361995977;0.011845494706958032;1
346;vs;0.009302325581395349;2.0;2.0;0.009302325581395349;1
347;dados;0.06020531126764317;2.3600482016916122;2.3600482016916122;0.06020531126764317;2
348;exatos;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
349;respeito;0.012993782459163147;2.546781361995977;2.546781361995977;0.012993782459163147;2
350;número;0.03898134737748944;2.546781361995977;2.546781361995977;0.03898134737748944;2
351;procedimentos;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
352;cirúrgicos;0.02040816326530612;2.0;2.0;0.02040816326530612;2
353;realizados;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
354;tratar;0.02040816326530612;2.0;2.0;0.02040816326530612;2
355;pacientes;0.06744552423183882;2.6438645498880815;2.6438645498880815;0.06744552423183882;2
356;câncer;0.04128061374191523;2.0227500733538464;2.0227500733538464;0.04128061374191523;2
357;pulmão;0.043391054552104576;2.1261616730531245;2.1261616730531245;0.043391054552104576;2
358;acordo;0.011965972429882182;2.345330596256908;2.345330596256908;0.011965972429882182;2
359;departamento;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
360;informática;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
361;sus;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
362;—;0.023931944859764364;2.345330596256908;2.345330596256908;0.023931944859764364;2
363;banco;0.023931944859764364;2.345330596256908;2.345330596256908;0.023931944859764364;2
364;sistema;0.02710071888381215;2.655870450613591;2.655870450613591;0.02710071888381215;2
365;público;0.023931944859764364;2.345330596256908;2.345330596256908;0.023931944859764364;2
366;saúde;0.04046731453910329;2.6438645498880815;2.6438645498880815;0.04046731453910329;2
367;cobre;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
368;aproximadamente;0.04065107832571823;2.655870450613591;2.655870450613591;0.04065107832571823;2
369;população;0.011965972429882182;2.345330596256908;2.345330596256908;0.011965972429882182;2
370;brasileira;0.02040816326530612;2.0;2.0;0.02040816326530612;2
371;mediana;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
372;lobectomias;0.02040816326530612;2.0;2.0;0.02040816326530612;2
373;segmentectomias;0.02040816326530612;2.0;2.0;0.02040816326530612;2
374;pulmonares;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
375;realizadas;0.02040816326530612;2.0;2.0;0.02040816326530612;2
376;anualmente;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
377;entanto;0.01020408163265306;2.0;2.0;0.01020408163265306;2
378;possibilidade;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
379;exato;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
380;possível;0.02040816326530612;2.0;2.0;0.02040816326530612;2
381;sido;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
382;doenças;0.012993782459163147;2.546781361995977;2.546781361995977;0.012993782459163147;2
383;restrito;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
384;qualidade;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
385;questionável;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
386;apenas;0.01020408163265306;2.0;2.0;0.01020408163265306;2
387;pequena;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
388;proporção;0.01020408163265306;2.0;2.0;0.01020408163265306;2
389;submetida;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
390;cirurgia;0.12140194361730987;2.6438645498880815;2.6438645498880815;0.12140194361730987;2
391;intenção;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
392;curativa;0.02040816326530612;2.0;2.0;0.02040816326530612;2
393;sugerem;0.02040816326530612;2.0;2.0;0.02040816326530612;2
394;submetidos;0.02040816326530612;2.0;2.0;0.02040816326530612;2
395;tratamento;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
396;cirúrgico;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
397;acesso;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
398;provavelmente;0.01020408163265306;2.0;2.0;0.01020408163265306;2
399;influenciado;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
400;diferenças;0.01020408163265306;2.0;2.0;0.01020408163265306;2
401;socioeconômicas;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
402;performance;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
403;status;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
404;comorbidades;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
405;idade;0.013699759500744242;2.6851528621458716;2.6851528621458716;0.013699759500744242;2
406;avançada;0.01020408163265306;2.0;2.0;0.01020408163265306;2
407;distribuição;0.02040816326530612;2.0;2.0;0.02040816326530612;2
408;geográfica;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
409;segundo;0.01020408163265306;2.0;2.0;0.01020408163265306;2
410;secretaria;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
411;estado;0.011965972429882182;2.345330596256908;2.345330596256908;0.011965972429882182;2
412;paulo;0.012993782459163147;2.546781361995977;2.546781361995977;0.012993782459163147;2
413;probabilidade;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
414;realização;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
415;menor;0.03589791728964655;2.345330596256908;2.345330596256908;0.03589791728964655;2
416;escolaridade;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
417;atualmente;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
418;existem;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
419;cirurgiões;0.02040816326530612;2.0;2.0;0.02040816326530612;2
420;torácicos;0.02040816326530612;2.0;2.0;0.02040816326530612;2
421;brasil;0.03697372176371746;2.415616488562874;2.415616488562874;0.03697372176371746;2
422;concentrados;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
423;regiões;0.02040816326530612;2.0;2.0;0.02040816326530612;2
424;sul;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
425;sudeste;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
426;país;0.02710071888381215;2.655870450613591;2.655870450613591;0.02710071888381215;2
427;pesquisa;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
428;promovida;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
429;sociedade;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
430;torácica;0.03589791728964655;2.345330596256908;2.345330596256908;0.03589791728964655;2
431;participantes;0.01020408163265306;2.0;2.0;0.01020408163265306;2
432;disseram;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
433;trabalhavam;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
434;cidades;0.023931944859764364;2.345330596256908;2.345330596256908;0.023931944859764364;2
435;milhão;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
436;habitantes;0.013699759500744242;2.6851528621458716;2.6851528621458716;0.013699759500744242;2
437;portanto;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
438;absoluto;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
439;adequado;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
440;motivo;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
441;preocupação;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
442;tamanho;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
443;médio;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
444;densamente;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
445;povoadas;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
446;centro;0.01020408163265306;2.0;2.0;0.01020408163265306;2
447;norte;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
448;nordeste;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
449;mal;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
450;servidas;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
451;tocante;0.01020408163265306;2.0;2.0;0.01020408163265306;2
452;videoassistida;0.02040816326530612;2.0;2.0;0.02040816326530612;2
453;crescendo;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
454;rapidamente;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
455;taxas;0.013699759500744242;2.6851528621458716;2.6851528621458716;0.013699759500744242;2
456;mortalidade;0.025854433761677793;2.533734508644424;2.533734508644424;0.025854433761677793;2
457;dias;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
458;duas;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
459;maiores;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
460;séries;0.023931944859764364;2.345330596256908;2.345330596256908;0.023931944859764364;2
461;casos;0.027634609283169884;2.7081917097506487;2.7081917097506487;0.027634609283169884;2
462;relatados;0.01020408163265306;2.0;2.0;0.01020408163265306;2
463;incluíram;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
464;lobectomia;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
465;virtude;0.01020408163265306;2.0;2.0;0.01020408163265306;2
466;grandes;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
467;internacionais;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
468;publicadas;0.01020408163265306;2.0;2.0;0.01020408163265306;2
469;anos;0.013791012496975744;2.703038449407246;2.703038449407246;0.013791012496975744;2
470;revelaram;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
471;taxa;0.011965972429882182;2.345330596256908;2.345330596256908;0.011965972429882182;2
472;pouco;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
473;números;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
474;melhorar;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
475;espera;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
476;se;0.011965972429882182;2.345330596256908;2.345330596256908;0.011965972429882182;2
477;disseminação;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
478;disponibilidade;0.01020408163265306;2.0;2.0;0.01020408163265306;2
479;novas;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
480;técnicas;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
481;tais;0.01020408163265306;2.0;2.0;0.01020408163265306;2
482;robótica;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
483;acelerem;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
484;processo;0.0071707403474906345;1.4054651081081644;1.4054651081081644;0.0071707403474906345;2
